Transaction ID,Store Location,Date,Time,Customer ID,Product ID,Product Name,Quantity,Cost,Price
TXN-0310,Store 1,2021-08-18,21:9,59609,1963,Product 1963,9,38.8,115.66
TXN-0311,Store 1,2021-08-16,12:35,47829,1987,Product 1987,4,48.52,123.85
TXN-0312,Store 1,2021-08-15,19:44,84602,1850,Product 1850,3,38.21,94.36
TXN-0313,Store 1,2021-08-17,11:7,95117,1651,Product 1651,3,44.87,72.02
TXN-0314,Store 1,2021-08-15,21:23,17037,1631,Product 1631,6,47.18,96.29
TXN-0315,Store 1,2021-08-14,22:3,54838,1225,Product 1225,10,48.66,78.85
TXN-0316,Store 1,2021-08-15,14:19,51953,1287,Product 1287,7,26.46,61.7
TXN-0317,Store 1,2021-08-18,14:48,89579,1762,Product 1762,10,16.9,34.31
TXN-0318,Store 1,2021-08-19,15:52,88234,1317,Product 1317,9,13.16,30.26
TXN-0319,Store 1,2021-08-19,18:45,76543,1524,Product 1524,8,39.03,88.98
TXN-0320,Store 1,2021-08-19,12:22,49207,1053,Product 1053,9,5.56,8.35
TXN-0321,Store 1,2021-08-18,16:17,24856,1466,Product 1466,1,13.3,26.68
TXN-0322,Store 1,2021-08-18,17:4,44302,1255,Product 1255,2,17.69,40.44
TXN-0323,Store 1,2021-08-17,20:35,50822,1455,Product 1455,6,14.86,43.5
TXN-0324,Store 1,2021-08-15,10:9,68829,1041,Product 1041,10,43.86,88.38
TXN-0325,Store 1,2021-08-20,21:0,79694,1072,Product 1072,7,36.47,101.39
TXN-0326,Store 1,2021-08-17,20:36,69419,1682,Product 1682,1,31.08,78.63
TXN-0327,Store 1,2021-08-14,14:27,11189,1799,Product 1799,1,9.25,22.56
TXN-0328,Store 1,2021-08-17,19:24,91787,1482,Product 1482,1,48.97,110.2
TXN-0329,Store 1,2021-08-19,18:38,79707,1366,Product 1366,9,43.29,72.09
TXN-0330,Store 1,2021-08-15,19:18,16743,1539,Product 1539,10,39.54,79.65
TXN-0331,Store 1,2021-08-17,23:56,10835,1988,Product 1988,8,32.42,74.66
TXN-0332,Store 1,2021-08-16,17:28,94754,1450,Product 1450,6,17.48,46.68
TXN-0333,Store 1,2021-08-18,16:58,74947,1175,Product 1175,1,31.38,67.21
TXN-0334,Store 1,2021-08-15,15:2,90048,1227,Product 1227,5,8.81,15.4
TXN-0335,Store 1,2021-08-17,23:4,78032,1441,Product 1441,6,17.3,44.41
TXN-0336,Store 1,2021-08-17,13:56,30239,1023,Product 1023,5,40.68,92.55
TXN-0337,Store 1,2021-08-16,18:23,90807,1165,Product 1165,7,47.49,73.17
TXN-0338,Store 1,2021-08-15,18:21,87242,1971,Product 1971,2,17.41,30.27
TXN-0339,Store 1,2021-08-15,17:59,56568,1591,Product 1591,5,40.14,63.49
TXN-0340,Store 1,2021-08-18,19:47,69430,1560,Product 1560,5,13.02,19.56
TXN-0341,Store 1,2021-08-18,23:44,91670,1677,Product 1677,4,28.07,67.7
TXN-0342,Store 1,2021-08-17,22:54,70419,1924,Product 1924,7,21.16,52.09
TXN-0343,Store 1,2021-08-15,15:29,36986,1231,Product 1231,5,22.05,38.98
TXN-0344,Store 1,2021-08-15,20:48,16096,1759,Product 1759,7,12.55,28.39
TXN-0345,Store 1,2021-08-14,15:10,58239,1047,Product 1047,1,48.37,115.23
TXN-0346,Store 1,2021-08-15,19:23,85121,1734,Product 1734,1,19.8,50.73
TXN-0347,Store 1,2021-08-20,15:53,51143,1649,Product 1649,9,11.21,21.12
TXN-0348,Store 1,2021-08-16,21:13,86395,1137,Product 1137,5,43.02,73.17
TXN-0349,Store 1,2021-08-16,14:40,64455,1524,Product 1524,8,38.96,59.48
TXN-0350,Store 1,2021-08-16,17:51,55237,1053,Product 1053,1,8.72,21.05
TXN-0351,Store 1,2021-08-14,15:39,53825,1533,Product 1533,5,20.57,34.44
TXN-0352,Store 1,2021-08-20,18:35,67529,1506,Product 1506,4,42.23,89.03
TXN-0353,Store 1,2021-08-19,13:52,39085,1709,Product 1709,4,24.73,61.29
TXN-0354,Store 1,2021-08-15,16:5,83996,1609,Product 1609,5,17.95,42.05
TXN-0355,Store 1,2021-08-14,11:19,78155,1462,Product 1462,7,12.56,27.72
TXN-0356,Store 1,2021-08-15,23:35,80238,1122,Product 1122,8,24.63,73.56
TXN-0357,Store 1,2021-08-20,12:41,12225,1444,Product 1444,7,8.14,14.81
TXN-0358,Store 1,2021-08-14,13:39,50779,1059,Product 1059,6,25.76,40.32
TXN-0359,Store 1,2021-08-18,21:45,38184,1611,Product 1611,9,36.53,98.05
TXN-0360,Store 1,2021-08-17,14:38,73898,1448,Product 1448,9,40.84,77.54
TXN-0361,Store 1,2021-08-16,14:6,42247,1382,Product 1382,7,36.93,97.29
TXN-0362,Store 1,2021-08-15,20:12,16168,1099,Product 1099,6,37.95,112.88
TXN-0363,Store 1,2021-08-15,12:1,21421,1293,Product 1293,3,49.5,120.87
TXN-0364,Store 1,2021-08-20,23:40,55336,1805,Product 1805,4,16.0,36.41
TXN-0365,Store 1,2021-08-19,18:46,77708,1928,Product 1928,5,5.43,14.21
TXN-0366,Store 1,2021-08-19,12:21,52746,1689,Product 1689,2,37.08,109.22
TXN-0367,Store 1,2021-08-20,15:15,78179,1037,Product 1037,7,16.98,45.25
TXN-0368,Store 1,2021-08-17,19:28,57574,1602,Product 1602,7,37.14,85.95
TXN-0369,Store 1,2021-08-20,18:18,93488,1437,Product 1437,4,32.81,70.91
TXN-0370,Store 1,2021-08-14,22:40,84191,1242,Product 1242,2,22.37,43.1
TXN-0371,Store 1,2021-08-20,17:17,92328,1403,Product 1403,4,27.29,78.69
TXN-0372,Store 1,2021-08-16,15:22,98358,1025,Product 1025,3,6.15,11.52
TXN-0373,Store 1,2021-08-17,21:49,10230,1744,Product 1744,6,17.03,41.07
TXN-0374,Store 1,2021-08-18,21:31,54781,1025,Product 1025,10,14.22,39.68
TXN-0375,Store 1,2021-08-19,12:10,74462,1512,Product 1512,8,47.24,86.25
TXN-0376,Store 1,2021-08-17,10:37,12878,1545,Product 1545,6,8.54,24.78
TXN-0377,Store 1,2021-08-18,21:6,17456,1600,Product 1600,4,40.2,92.71
TXN-0378,Store 1,2021-08-14,17:53,14816,1666,Product 1666,8,17.78,31.99
TXN-0379,Store 1,2021-08-20,12:39,81093,1141,Product 1141,9,10.28,24.11
TXN-0380,Store 1,2021-08-18,13:24,91039,1499,Product 1499,9,43.02,112.57
TXN-0381,Store 1,2021-08-18,21:58,90333,1372,Product 1372,7,22.08,34.57
TXN-0382,Store 1,2021-08-15,14:3,60250,1040,Product 1040,6,11.17,23.75
TXN-0383,Store 1,2021-08-20,23:20,67419,1344,Product 1344,9,46.15,116.54
TXN-0384,Store 1,2021-08-17,19:23,95531,1521,Product 1521,8,25.41,38.57
TXN-0385,Store 1,2021-08-14,19:53,42837,1352,Product 1352,5,10.33,24.87
TXN-0386,Store 1,2021-08-15,16:51,14979,1995,Product 1995,9,18.01,38.07
TXN-0387,Store 1,2021-08-16,14:6,60640,1093,Product 1093,1,49.46,124.05
TXN-0388,Store 1,2021-08-15,13:43,82136,1919,Product 1919,1,11.7,34.69
TXN-0389,Store 1,2021-08-20,13:47,89902,1624,Product 1624,2,15.83,46.51
TXN-0390,Store 1,2021-08-17,15:21,94664,1796,Product 1796,5,17.12,31.34
TXN-0391,Store 1,2021-08-20,21:39,89124,1719,Product 1719,8,7.99,14.83
TXN-0392,Store 1,2021-08-19,18:24,14930,1374,Product 1374,8,43.07,99.09
TXN-0393,Store 1,2021-08-20,14:45,29974,1009,Product 1009,6,16.11,41.4
TXN-0394,Store 1,2021-08-14,23:27,35635,1195,Product 1195,3,8.75,18.65
TXN-0395,Store 1,2021-08-14,16:34,49899,1033,Product 1033,5,31.37,80.71
TXN-0396,Store 1,2021-08-14,11:58,81042,1383,Product 1383,3,26.35,65.91
TXN-0397,Store 1,2021-08-16,12:2,28457,1580,Product 1580,9,36.92,72.61
TXN-0398,Store 1,2021-08-14,17:31,22171,1252,Product 1252,6,43.74,102.48
TXN-0399,Store 1,2021-08-18,18:27,29754,1592,Product 1592,1,17.68,37.27
TXN-0400,Store 1,2021-08-15,21:7,40796,1127,Product 1127,5,34.5,81.42
TXN-0401,Store 1,2021-08-19,19:43,53351,1046,Product 1046,1,48.74,138.32
TXN-0402,Store 1,2021-08-15,14:33,26401,1003,Product 1003,7,35.16,83.55
TXN-0403,Store 1,2021-08-17,16:52,89660,1731,Product 1731,4,5.03,11.15
TXN-0404,Store 1,2021-08-16,13:30,68114,1211,Product 1211,1,43.22,106.28
TXN-0405,Store 1,2021-08-14,11:53,44137,1248,Product 1248,6,40.7,112.52
TXN-0406,Store 1,2021-08-16,21:35,46579,1027,Product 1027,4,41.46,82.62
TXN-0407,Store 1,2021-08-16,18:34,70988,1195,Product 1195,4,16.17,40.55
TXN-0408,Store 1,2021-08-20,23:55,75380,1525,Product 1525,4,42.11,83.6
TXN-0409,Store 1,2021-08-16,12:22,67117,1238,Product 1238,10,14.37,39.76
TXN-0410,Store 1,2021-08-15,14:20,69925,1502,Product 1502,2,10.24,27.53
TXN-0411,Store 1,2021-08-18,19:56,69534,1303,Product 1303,1,47.91,134.15
TXN-0412,Store 1,2021-08-15,10:7,48006,1336,Product 1336,7,18.16,29.96
TXN-0413,Store 1,2021-08-14,22:47,92184,1220,Product 1220,6,46.25,121.16
TXN-0414,Store 1,2021-08-18,18:46,84054,1227,Product 1227,2,38.07,97.57
TXN-0415,Store 1,2021-08-17,19:42,22482,1911,Product 1911,6,43.51,111.35
TXN-0416,Store 1,2021-08-14,15:57,19729,1439,Product 1439,10,29.7,45.02
TXN-0417,Store 1,2021-08-20,14:6,89669,1267,Product 1267,6,47.96,115.35
TXN-0418,Store 1,2021-08-14,19:35,40051,1379,Product 1379,9,19.45,38.43
TXN-0419,Store 1,2021-08-18,12:14,70803,1168,Product 1168,2,5.41,15.13
TXN-0420,Store 1,2021-08-19,11:54,32866,1369,Product 1369,4,11.23,19.31
TXN-0421,Store 1,2021-08-19,11:38,29106,1246,Product 1246,4,32.87,65.92
TXN-0422,Store 1,2021-08-20,15:2,18947,1606,Product 1606,7,43.63,92.58
TXN-0423,Store 1,2021-08-19,15:44,79974,1766,Product 1766,1,41.27,92.16
TXN-0424,Store 1,2021-08-15,21:30,25623,1236,Product 1236,2,15.72,32.1
TXN-0425,Store 1,2021-08-17,12:1,72375,1912,Product 1912,1,30.09,60.6
TXN-0426,Store 1,2021-08-20,12:11,17521,1235,Product 1235,9,28.24,77.48
TXN-0427,Store 1,2021-08-19,19:14,37204,1582,Product 1582,7,47.49,81.55
TXN-0428,Store 1,2021-08-17,20:40,47971,1441,Product 1441,7,8.4,24.87
TXN-0429,Store 1,2021-08-17,15:40,79910,1862,Product 1862,2,23.0,59.35
TXN-0430,Store 1,2021-08-15,10:36,54311,1564,Product 1564,1,7.07,12.06
TXN-0431,Store 1,2021-08-15,10:20,25488,1917,Product 1917,2,24.49,48.57
TXN-0432,Store 1,2021-08-14,20:4,52516,1537,Product 1537,10,40.84,86.09
TXN-0433,Store 1,2021-08-17,18:15,56869,1045,Product 1045,2,11.05,31.41
TXN-0434,Store 1,2021-08-20,14:45,70398,1951,Product 1951,7,19.14,50.12
TXN-0435,Store 1,2021-08-18,15:45,88967,1099,Product 1099,3,35.04,65.01
TXN-0436,Store 1,2021-08-20,13:10,38919,1449,Product 1449,1,19.84,54.69
TXN-0437,Store 1,2021-08-15,17:44,23732,1486,Product 1486,4,39.82,108.71
TXN-0438,Store 1,2021-08-19,13:50,49991,1951,Product 1951,8,27.72,52.97
TXN-0439,Store 1,2021-08-14,18:7,61194,1979,Product 1979,8,27.12,43.42
TXN-0440,Store 1,2021-08-15,14:17,52807,1420,Product 1420,7,8.81,18.89
TXN-0441,Store 1,2021-08-14,22:12,24951,1365,Product 1365,2,49.05,84.69
TXN-0442,Store 1,2021-08-19,10:43,21323,1078,Product 1078,5,34.9,59.32
TXN-0443,Store 1,2021-08-18,11:48,68577,1370,Product 1370,3,22.22,63.57
TXN-0444,Store 1,2021-08-16,23:18,94312,1696,Product 1696,1,9.44,26.24
TXN-0445,Store 1,2021-08-17,13:33,88669,1733,Product 1733,1,28.77,58.43
TXN-0446,Store 1,2021-08-17,18:25,74754,1618,Product 1618,2,18.59,42.65
TXN-0447,Store 1,2021-08-20,14:33,95253,1239,Product 1239,7,23.43,45.24
TXN-0448,Store 1,2021-08-19,22:20,27687,1990,Product 1990,9,40.84,97.87
TXN-0449,Store 1,2021-08-19,13:22,95261,1801,Product 1801,8,15.32,43.65
TXN-0450,Store 1,2021-08-19,10:56,68065,1413,Product 1413,5,45.64,79.85
TXN-0451,Store 1,2021-08-14,18:11,92864,1927,Product 1927,1,21.35,47.25
TXN-0452,Store 1,2021-08-19,13:25,15619,1327,Product 1327,4,10.08,28.21
TXN-0453,Store 1,2021-08-16,16:27,39306,1458,Product 1458,1,45.57,85.01
TXN-0454,Store 1,2021-08-16,22:23,31774,1149,Product 1149,8,16.48,47.52
TXN-0455,Store 1,2021-08-18,11:56,56468,1996,Product 1996,10,6.16,17.82
TXN-0456,Store 1,2021-08-19,16:16,88681,1944,Product 1944,6,16.57,42.2
TXN-0457,Store 1,2021-08-18,20:52,39889,1398,Product 1398,4,25.24,61.65
TXN-0458,Store 1,2021-08-16,16:17,89624,1129,Product 1129,2,32.29,50.78
TXN-0459,Store 1,2021-08-19,20:35,77162,1502,Product 1502,9,42.01,85.87
TXN-0460,Store 1,2021-08-20,17:1,80848,1154,Product 1154,4,11.95,26.17
TXN-0461,Store 1,2021-08-20,20:5,70471,1538,Product 1538,8,40.97,68.68
TXN-0462,Store 1,2021-08-19,15:20,95117,1251,Product 1251,7,33.92,85.37
TXN-0463,Store 1,2021-08-16,18:50,99767,1503,Product 1503,9,32.65,85.84
TXN-0464,Store 1,2021-08-17,13:14,67620,1436,Product 1436,5,27.27,78.02
TXN-0465,Store 1,2021-08-20,21:21,72607,1131,Product 1131,6,21.58,58.08
TXN-0466,Store 1,2021-08-17,20:51,83412,1220,Product 1220,10,21.19,59.65
TXN-0467,Store 1,2021-08-14,17:56,62299,1584,Product 1584,7,36.75,58.47
TXN-0468,Store 1,2021-08-19,23:24,13663,1956,Product 1956,8,40.75,97.71
TXN-0469,Store 1,2021-08-15,19:23,67910,1889,Product 1889,4,46.46,126.03
TXN-0470,Store 1,2021-08-16,16:54,11708,1221,Product 1221,6,38.21,88.87
TXN-0471,Store 1,2021-08-17,19:26,31092,1974,Product 1974,7,18.68,39.46
TXN-0472,Store 1,2021-08-18,19:24,73477,1521,Product 1521,7,39.95,118.82
TXN-0473,Store 1,2021-08-19,20:43,88989,1748,Product 1748,7,12.13,27.66
TXN-0474,Store 1,2021-08-17,10:30,51670,1325,Product 1325,7,16.43,30.08
TXN-0475,Store 1,2021-08-20,10:10,28382,1403,Product 1403,6,38.38,62.87
TXN-0476,Store 1,2021-08-20,18:58,39212,1271,Product 1271,2,46.71,82.65
TXN-0477,Store 1,2021-08-19,11:48,26801,1648,Product 1648,10,25.64,53.64
TXN-0478,Store 1,2021-08-17,12:35,47636,1363,Product 1363,9,25.78,56.45
TXN-0479,Store 1,2021-08-18,11:30,32444,1767,Product 1767,7,34.4,96.51
TXN-0480,Store 1,2021-08-20,14:13,30414,1739,Product 1739,10,9.57,18.3
TXN-0481,Store 1,2021-08-17,14:58,11771,1882,Product 1882,9,30.55,87.69
TXN-0482,Store 1,2021-08-18,10:35,52393,1790,Product 1790,2,49.31,144.91
TXN-0483,Store 1,2021-08-16,11:34,46094,1467,Product 1467,7,8.99,21.9
TXN-0484,Store 1,2021-08-17,18:55,18376,1451,Product 1451,4,15.65,39.52
TXN-0485,Store 1,2021-08-18,14:40,63279,1041,Product 1041,7,11.98,21.27
TXN-0486,Store 1,2021-08-18,10:1,64150,1528,Product 1528,5,18.73,46.32
TXN-0487,Store 1,2021-08-18,17:50,44625,1351,Product 1351,10,39.26,89.56
TXN-0488,Store 1,2021-08-16,19:13,34179,1248,Product 1248,4,49.56,113.42
TXN-0489,Store 1,2021-08-15,11:44,46648,1734,Product 1734,9,12.35,31.94
TXN-0490,Store 1,2021-08-20,16:9,39020,1784,Product 1784,3,14.88,26.8
TXN-0491,Store 1,2021-08-16,16:10,53040,1207,Product 1207,7,47.25,81.57
TXN-0492,Store 1,2021-08-19,21:23,15594,1726,Product 1726,2,28.1,70.08
TXN-0493,Store 1,2021-08-15,22:35,62689,1672,Product 1672,8,44.82,75.91
TXN-0494,Store 1,2021-08-15,14:17,64221,1148,Product 1148,4,9.06,23.03
TXN-0495,Store 1,2021-08-16,19:17,78523,1161,Product 1161,9,18.66,34.01
TXN-0496,Store 1,2021-08-15,18:56,75151,1737,Product 1737,5,9.37,27.91
TXN-0497,Store 1,2021-08-17,13:29,16939,1655,Product 1655,1,34.82,77.13
TXN-0498,Store 1,2021-08-17,12:12,44365,1772,Product 1772,8,14.73,24.94
TXN-0499,Store 1,2021-08-16,12:21,61648,1357,Product 1357,7,11.56,24.11
TXN-0500,Store 1,2021-08-14,20:32,61011,1229,Product 1229,7,22.6,37.46
TXN-0501,Store 2,2021-08-14,22:7,56494,1280,Product 1280,3,48.34,141.76
TXN-0502,Store 2,2021-08-17,23:11,53332,1649,Product 1649,4,46.5,116.12
TXN-0503,Store 2,2021-08-16,15:39,54879,1572,Product 1572,7,27.52,54.41
TXN-0504,Store 2,2021-08-19,20:58,86962,1128,Product 1128,2,14.92,37.46
TXN-0505,Store 2,2021-08-18,23:43,55134,1446,Product 1446,2,48.92,82.15
TXN-0506,Store 2,2021-08-16,17:40,30501,1417,Product 1417,6,46.23,123.77
TXN-0507,Store 2,2021-08-16,11:47,72398,1556,Product 1556,1,11.17,29.38
TXN-0508,Store 2,2021-08-14,16:30,66355,1262,Product 1262,3,9.82,23.24
TXN-0509,Store 2,2021-08-17,12:12,96324,1103,Product 1103,10,9.23,16.34
TXN-0510,Store 2,2021-08-18,11:10,78620,1786,Product 1786,5,13.16,26.24
TXN-0511,Store 2,2021-08-19,15:32,81663,1513,Product 1513,9,17.23,48.42
TXN-0512,Store 2,2021-08-19,22:49,16309,1132,Product 1132,5,20.26,34.96
TXN-0513,Store 2,2021-08-20,13:46,48635,1256,Product 1256,10,23.1,44.23
TXN-0514,Store 2,2021-08-19,17:52,16872,1237,Product 1237,7,37.98,58.91
TXN-0515,Store 2,2021-08-16,22:20,67268,1980,Product 1980,9,29.14,81.84
TXN-0516,Store 2,2021-08-19,14:34,13454,1907,Product 1907,1,46.35,89.69
TXN-0517,Store 2,2021-08-17,20:17,49288,1477,Product 1477,8,46.07,72.44
TXN-0518,Store 2,2021-08-19,21:16,59385,1003,Product 1003,9,49.06,119.87
TXN-0519,Store 2,2021-08-18,13:36,13700,1932,Product 1932,2,40.7,74.8
TXN-0520,Store 2,2021-08-15,20:54,43970,1106,Product 1106,7,14.77,31.3
TXN-0521,Store 2,2021-08-20,15:56,73173,1880,Product 1880,6,44.77,102.89
TXN-0522,Store 2,2021-08-14,11:37,24313,1925,Product 1925,6,31.85,87.68
TXN-0523,Store 2,2021-08-18,17:17,89549,1912,Product 1912,6,32.78,86.96
TXN-0524,Store 2,2021-08-14,12:21,29787,1929,Product 1929,9,37.22,73.07
TXN-0525,Store 2,2021-08-19,14:21,87835,1688,Product 1688,7,37.49,109.78
TXN-0526,Store 2,2021-08-18,16:34,22866,1785,Product 1785,7,13.2,28.45
TXN-0527,Store 2,2021-08-20,10:14,43729,1386,Product 1386,4,12.65,32.44
TXN-0528,Store 2,2021-08-20,10:12,67337,1707,Product 1707,3,39.66,104.82
TXN-0529,Store 2,2021-08-16,19:52,31671,1538,Product 1538,9,17.05,45.3
TXN-0530,Store 2,2021-08-14,17:38,63720,1847,Product 1847,9,19.66,45.98
TXN-0531,Store 2,2021-08-19,18:41,21973,1647,Product 1647,1,27.01,66.44
TXN-0532,Store 2,2021-08-14,17:20,71361,1477,Product 1477,4,16.44,45.94
TXN-0533,Store 2,2021-08-18,13:18,53982,1125,Product 1125,3,41.09,108.98
TXN-0534,Store 2,2021-08-16,21:18,36064,1412,Product 1412,5,18.52,32.9
TXN-0535,Store 2,2021-08-17,12:17,85536,1715,Product 1715,10,43.87,96.73
TXN-0536,Store 2,2021-08-20,21:43,89281,1276,Product 1276,1,19.05,45.5
TXN-0537,Store 2,2021-08-19,22:24,59558,1030,Product 1030,2,21.78,50.25
TXN-0538,Store 2,2021-08-19,23:18,94352,1491,Product 1491,9,14.37,26.19
TXN-0539,Store 2,2021-08-16,15:7,61930,1263,Product 1263,10,33.73,61.64
TXN-0540,Store 2,2021-08-14,10:55,51875,1589,Product 1589,2,15.2,44.54
TXN-0541,Store 2,2021-08-16,22:15,57005,1812,Product 1812,5,36.2,76.95
TXN-0542,Store 2,2021-08-19,17:53,51401,1662,Product 1662,7,8.73,22.97
TXN-0543,Store 2,2021-08-18,15:12,41191,1626,Product 1626,6,8.94,18.61
TXN-0544,Store 2,2021-08-18,16:35,14619,1181,Product 1181,1,6.43,10.04
TXN-0545,Store 2,2021-08-20,22:21,82302,1003,Product 1003,6,6.25,18.02
TXN-0546,Store 2,2021-08-18,13:40,75257,1433,Product 1433,4,13.19,26.52
TXN-0547,Store 2,2021-08-17,18:0,91443,1753,Product 1753,1,44.79,133.37
TXN-0548,Store 2,2021-08-16,14:58,76955,1064,Product 1064,3,27.83,76.39
TXN-0549,Store 2,2021-08-20,11:4,15746,1105,Product 1105,9,35.2,94.68
TXN-0550,Store 2,2021-08-16,19:44,57842,1530,Product 1530,10,27.12,74.85
TXN-0551,Store 2,2021-08-20,16:4,73039,1572,Product 1572,3,6.83,19.4
TXN-0552,Store 2,2021-08-16,15:41,35256,1575,Product 1575,5,33.42,81.1
TXN-0553,Store 2,2021-08-19,17:22,97310,1083,Product 1083,10,20.53,54.93
TXN-0554,Store 2,2021-08-14,13:42,90844,1968,Product 1968,7,6.46,15.36
TXN-0555,Store 2,2021-08-15,23:49,26276,1610,Product 1610,7,37.42,81.31
TXN-0556,Store 2,2021-08-14,23:28,48876,1326,Product 1326,6,38.11,87.26
TXN-0557,Store 2,2021-08-17,12:18,21744,1225,Product 1225,7,40.54,121.34
TXN-0558,Store 2,2021-08-19,22:18,23807,1992,Product 1992,4,19.48,35.99
TXN-0559,Store 2,2021-08-20,18:52,95928,1953,Product 1953,2,9.6,25.31
TXN-0560,Store 2,2021-08-19,19:16,16115,1905,Product 1905,2,16.33,37.03
TXN-0561,Store 2,2021-08-20,22:17,45090,1495,Product 1495,4,28.78,83.43
TXN-0562,Store 2,2021-08-20,12:50,75570,1628,Product 1628,6,48.14,128.92
TXN-0563,Store 2,2021-08-17,15:7,76248,1285,Product 1285,5,12.86,33.26
TXN-0564,Store 2,2021-08-17,20:12,68013,1933,Product 1933,9,49.54,140.42
TXN-0565,Store 2,2021-08-18,22:22,94721,1510,Product 1510,7,45.11,77.1
TXN-0566,Store 2,2021-08-17,17:22,53289,1114,Product 1114,8,36.53,85.69
TXN-0567,Store 2,2021-08-18,18:0,92531,1748,Product 1748,4,13.11,23.24
TXN-0568,Store 2,2021-08-20,16:4,26867,1391,Product 1391,8,35.05,89.85
TXN-0569,Store 2,2021-08-18,17:4,38100,1972,Product 1972,3,16.32,29.74
TXN-0570,Store 2,2021-08-18,23:0,47984,1092,Product 1092,10,49.64,85.32
TXN-0571,Store 2,2021-08-19,15:13,87006,1012,Product 1012,6,19.82,52.63
TXN-0572,Store 2,2021-08-18,20:45,46824,1848,Product 1848,9,44.27,122.23
TXN-0573,Store 2,2021-08-14,14:54,53191,1081,Product 1081,7,38.0,95.64
TXN-0574,Store 2,2021-08-16,18:53,39038,1039,Product 1039,7,42.72,73.39
TXN-0575,Store 2,2021-08-18,17:13,23512,1891,Product 1891,1,43.55,82.39
TXN-0576,Store 2,2021-08-15,17:2,60744,1052,Product 1052,9,42.35,75.83
TXN-0577,Store 2,2021-08-20,13:28,15778,1354,Product 1354,2,26.73,70.99
TXN-0578,Store 2,2021-08-17,14:33,29374,1898,Product 1898,2,22.04,36.8
TXN-0579,Store 2,2021-08-14,20:42,54159,1499,Product 1499,8,48.6,104.85
TXN-0580,Store 2,2021-08-14,11:7,29919,1320,Product 1320,3,32.01,89.49
TXN-0581,Store 2,2021-08-16,22:1,61806,1718,Product 1718,8,27.28,54.21
TXN-0582,Store 2,2021-08-15,10:59,60253,1685,Product 1685,6,44.27,128.89
TXN-0583,Store 2,2021-08-20,20:32,51839,1255,Product 1255,10,39.44,109.61
TXN-0584,Store 2,2021-08-19,10:44,45520,1364,Product 1364,10,26.97,52.46
TXN-0585,Store 2,2021-08-16,15:23,52962,1015,Product 1015,4,34.92,59.71
TXN-0586,Store 2,2021-08-19,10:3,60969,1079,Product 1079,5,24.05,48.26
TXN-0587,Store 2,2021-08-20,23:19,27799,1971,Product 1971,3,28.23,44.04
TXN-0588,Store 2,2021-08-20,22:55,72519,1357,Product 1357,7,49.01,93.84
TXN-0589,Store 2,2021-08-16,17:22,95822,1225,Product 1225,4,24.32,63.34
TXN-0590,Store 2,2021-08-18,20:57,55662,1896,Product 1896,7,20.92,36.91
TXN-0591,Store 2,2021-08-17,10:18,77062,1221,Product 1221,1,47.5,71.59
TXN-0592,Store 2,2021-08-19,18:17,19329,1061,Product 1061,6,36.18,90.0
TXN-0593,Store 2,2021-08-20,23:30,15658,1348,Product 1348,2,42.39,89.11
TXN-0594,Store 2,2021-08-14,19:58,99357,1445,Product 1445,10,34.05,55.16
TXN-0595,Store 2,2021-08-16,19:32,12164,1374,Product 1374,4,42.04,86.98
TXN-0596,Store 2,2021-08-16,21:6,59590,1997,Product 1997,3,35.22,56.09
TXN-0597,Store 2,2021-08-17,21:51,77772,1022,Product 1022,5,37.56,64.06
TXN-0598,Store 2,2021-08-18,19:18,55510,1028,Product 1028,8,37.29,109.68
TXN-0599,Store 2,2021-08-14,10:32,25182,1479,Product 1479,6,36.44,98.31
TXN-0600,Store 2,2021-08-15,22:56,93578,1357,Product 1357,8,42.96,75.25
TXN-0601,Store 2,2021-08-17,23:50,26014,1298,Product 1298,6,37.65,67.46
TXN-0602,Store 2,2021-08-17,12:52,78127,1525,Product 1525,2,10.25,25.19
TXN-0603,Store 2,2021-08-20,19:3,29347,1387,Product 1387,9,33.29,81.72
TXN-0604,Store 2,2021-08-14,19:34,32483,1552,Product 1552,3,47.61,91.6
TXN-0605,Store 2,2021-08-15,22:31,29278,1350,Product 1350,6,36.6,100.9
TXN-0606,Store 2,2021-08-19,16:30,23871,1746,Product 1746,7,17.34,26.69
TXN-0607,Store 2,2021-08-17,16:53,41395,1895,Product 1895,6,9.75,17.01
TXN-0608,Store 2,2021-08-15,15:38,20613,1896,Product 1896,4,17.29,42.68
TXN-0609,Store 2,2021-08-14,19:57,61449,1687,Product 1687,3,17.64,40.4
TXN-0610,Store 2,2021-08-15,21:17,57108,1572,Product 1572,4,48.32,115.83
TXN-0611,Store 2,2021-08-16,13:22,44980,1069,Product 1069,2,17.09,38.74
TXN-0612,Store 2,2021-08-15,22:14,46064,1036,Product 1036,7,44.2,131.77
TXN-0613,Store 2,2021-08-18,13:42,32293,1250,Product 1250,3,46.46,127.32
TXN-0614,Store 2,2021-08-16,19:20,17548,1415,Product 1415,10,6.11,10.91
TXN-0615,Store 2,2021-08-16,16:8,34957,1300,Product 1300,1,26.99,62.83
TXN-0616,Store 2,2021-08-20,23:52,27442,1248,Product 1248,10,48.11,112.83
TXN-0617,Store 2,2021-08-20,15:45,23740,1397,Product 1397,3,9.89,21.73
TXN-0618,Store 2,2021-08-20,20:51,43082,1874,Product 1874,4,25.18,67.16
TXN-0619,Store 2,2021-08-16,14:46,74546,1215,Product 1215,6,20.97,45.95
